"","created_at","screen_name","text","is_retweet"
"38",2019-01-15 18:09:59,"prawowet","W Chinach jest 100 ognisk #ASF #<U+975E><U+6D32><U+732A><U+761F> w 24 prowincjach oraz regionach autonomicznych. Zabito 916 tys. świń, a roczny uboj to ok 720 mln",TRUE
"39",2019-01-15 18:08:44,"Janikolo74","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"40",2019-01-15 18:08:33,"Janikolo74","Miliardy dla rolników na walkę z ASF https://t.co/WzAIBFCr9m @EwaZajaczkowska #rolnicy #ASF #ustawa #rekompensata #bioasekuracja #ogrodzenia #dziki https://t.co/TfvphEinnB",TRUE
"41",2019-01-15 18:04:51,"igokwiat","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"42",2019-01-15 18:04:44,"igokwiat","Miliardy dla rolników na walkę z ASF https://t.co/WzAIBFCr9m @EwaZajaczkowska #rolnicy #ASF #ustawa #rekompensata #bioasekuracja #ogrodzenia #dziki https://t.co/TfvphEinnB",TRUE
"43",2019-01-15 18:04:51,"wSensie",".@N_Kaczmarczyk: Wszyscy mówią o dzikach, a zapominają o mordowanych dzieciach. Co to za znieczulica? https://t.co/ic10NfsHrS #ASF #dziki #odstrzał #myśliwi https://t.co/ZpIqi7WVQo",FALSE
"44",2019-01-15 15:08:01,"wSensie","Miliardy dla rolników na walkę z ASF https://t.co/WzAIBFCr9m @EwaZajaczkowska #rolnicy #ASF #ustawa #rekompensata #bioasekuracja #ogrodzenia #dziki https://t.co/TfvphEinnB",FALSE
"45",2019-01-15 17:59:53,"majagaja_85","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"46",2019-01-15 17:59:46,"majagaja_85","Miliardy dla rolników na walkę z ASF https://t.co/WzAIBFCr9m @EwaZajaczkowska #rolnicy #ASF #ustawa #rekompensata #bioasekuracja #ogrodzenia #dziki https://t.co/TfvphEinnB",TRUE
"47",2019-01-15 17:58:24,"MarceliPaw","Miliardy dla rolników na walkę z ASF https://t.co/WzAIBFCr9m @EwaZajaczkowska #rolnicy #ASF #ustawa #rekompensata #bioasekuracja #ogrodzenia #dziki https://t.co/TfvphEinnB",TRUE
"48",2019-01-15 17:58:31,"MarceliPaw","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"49",2019-01-15 17:55:16,"88Kruk88","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"50",2019-01-15 17:55:10,"88Kruk88","Miliardy dla rolników na walkę z ASF https://t.co/WzAIBFCr9m @EwaZajaczkowska #rolnicy #ASF #ustawa #rekompensata #bioasekuracja #ogrodzenia #dziki https://t.co/TfvphEinnB",TRUE
"51",2019-01-15 17:52:28,"KuszykZ","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"52",2019-01-15 17:52:36,"KuszykZ","Miliardy dla rolników na walkę z ASF https://t.co/WzAIBFCr9m @EwaZajaczkowska #rolnicy #ASF #ustawa #rekompensata #bioasekuracja #ogrodzenia #dziki https://t.co/TfvphEinnB",TRUE
"53",2019-01-15 16:54:55,"Gregor33609660","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"54",2019-01-15 16:29:55,"LukasPrzytarsky","W Chinach jest 100 ognisk #ASF #<U+975E><U+6D32><U+732A><U+761F> w 24 prowincjach oraz regionach autonomicznych. Zabito 916 tys. świń, a roczny uboj to ok 720 mln",TRUE
"55",2019-01-15 14:41:36,"pe_te_w","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"56",2019-01-15 14:16:00,"Tomasz_Max_B","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"57",2019-01-15 14:14:12,"AgropolskaPL","W Chinach jest 100 ognisk #ASF #<U+975E><U+6D32><U+732A><U+761F> w 24 prowincjach oraz regionach autonomicznych. Zabito 916 tys. świń, a roczny uboj to ok 720 mln",TRUE
"58",2019-01-15 07:44:34,"AgropolskaPL","Premierzy rozmawiali o handlu wieprzowiną. Teraz czas na ministrów 
https://t.co/3TF0af9PxR #wieprzowina #Litwa #ASF #świnie #rolnictwo https://t.co/QFf4BLyLAe",FALSE
"59",2019-01-15 13:59:54,"evagierych","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"60",2019-01-15 13:59:07,"krysia618720852","Włodzimierz Cimoszewicz na fejsie pisze, że odstrzał #dzik.a nie  rozwiąże problemu #ASF. Zamiast proponuje całkowitą likwidacje hodowli trzody chlewnej w części Polski. To źródło utrzymania tysięcy mieszkańców wsi i rynek wart w Polsce miliardy #Jedziemy #Minęłą20 https://t.co/1MtamR8ed5",TRUE
"61",2019-01-15 13:58:23,"Mia_Meg","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"62",2019-01-15 13:05:19,"leszek2k2","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"63",2019-01-15 13:05:18,"marzenaliliana","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"64",2019-01-15 13:01:53,"AndreStawiarski","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"65",2019-01-15 12:56:54,"IzabelaDZygmunt","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"66",2019-01-15 12:44:39,"832xxl","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",TRUE
"67",2019-01-15 12:40:59,"perwersyjny","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",TRUE
"68",2019-01-15 12:39:40,"ixell2","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",TRUE
"69",2019-01-15 12:38:56,"dorciagral","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",TRUE
"70",2019-01-15 12:38:40,"dobson733","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",TRUE
"71",2019-01-15 12:38:26,"ElzbietaKern","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"72",2019-01-15 12:38:23,"i_ign","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"73",2019-01-15 12:37:50,"AndreBreslau","Zobaczcie
reakcja myśliwego gdy @adam_bohdan mówi, że polowanie jest niezgłoszone więc nielegalne! Wcześniej celował do niego ze sztucera!!!

Mówimy dziś o agresji, a agresywni narwańcy biegają z bronią po lasach nielegalnie polując #ASF #dziki 
źr: https://t.co/7TP8Q3T6iC https://t.co/7BQWLwEORY",TRUE
"74",2019-01-15 12:36:00,"JaRebeliantka","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",TRUE
"75",2019-01-15 12:34:38,"CynarskaBarbara","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"76",2019-01-15 12:22:35,"apawa137","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"77",2019-01-15 12:12:33,"BeGizowska","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"78",2019-01-15 11:59:43,"ElzbietaZiober","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"79",2019-01-15 11:54:37,"sgszewczyk","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"80",2019-01-15 11:53:16,"agata_krakowa","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"81",2019-01-15 11:40:30,"LukaszSwidersk","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"82",2019-01-15 11:40:19,"MikeMikeWhiskey","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"83",2019-01-15 11:39:15,"swetru_r","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"84",2019-01-15 11:39:07,"Milan89512537","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",TRUE
"85",2019-01-15 11:37:52,"EwaZajaczkowska","Nowelizacja ustawy o ochronie zdrowia zwierząt i zwalczaniu chorób zakaźnych zakłada wsparcie na poziomie kilku miliardów zł dla rolników. Uważam,że koszty w podatkach powinni ponieść ci,którzy bronią dzików przed odstrzałem. #asf https://t.co/hBvAm9E3sV",FALSE
"86",2019-01-15 11:32:53,"FDoliny","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",TRUE
"87",2019-01-15 11:31:00,"azewicz_zuzanna","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"88",2019-01-15 11:30:12,"patrick22s","To ma sens- #ASF na większym obszarze to i polowania będą na większym obszarze- czyli więcej kasy do wyrwania za upolowane dziki https://t.co/Mf9nMSAUpI",FALSE
"89",2019-01-15 11:29:17,"1Malamegy","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"90",2019-01-15 11:28:46,"w84u6","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"91",2019-01-15 11:24:28,"Banasiak1","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",TRUE
"92",2019-01-15 11:23:08,"MZmihorski","Trudno uwierzyć, ale oni naprawdę organizują imprezę z psami-dzikarzami w czerwonej strefie #ASF... 
Może rolnicy w końcu się zorientują, że to nie dziki są winne?
cc @AgropolskaPL @StrefaAGRO @topagrar_PL https://t.co/0AHn2ipYD5",FALSE
"93",2019-01-15 11:07:43,"witold_katner","W Chinach jest 100 ognisk #ASF #<U+975E><U+6D32><U+732A><U+761F> w 24 prowincjach oraz regionach autonomicznych. Zabito 916 tys. świń, a roczny uboj to ok 720 mln",TRUE
